 0 0 0 0 0 1254 J3 1.25 50 0
 0 0 0 0 0 1255 J4 1.25 0 0
 -0.244796 72.1454 58.5576 72.1454 72.1454 1256 J5 1 0 0
 0 0 0 0 0 1257 J6 1 50 0
 -0.1568 39.7776 20.7277 27.557 51.984 1258 J7 1 66 0
 -0.174125 43.7349 29.3693 33.074 11.6663 1259 J8 1 80 0
 -0.199372 41.6322 18.8806 23.8895 36.5509 1260 J9 1 50 5
 0 0 0 0 0 1261 J1 1.25 80 0
 0 0 0 0 0 1262 J0 1.25 50 5
 -0.0433765 40.6466 37.9858 38.2113 38.2147 1263 I0 1.25 50 5
 -0.104398 42.3507 76.4606 32.8041 41.6355 1266 I1 1.25 80 0
 -0.0231596 39.8021 35.1655 37.6534 35.1177 1267 I2 1.25 66 0
 -0.140675 39.5017 61.5328 65.8621 32.5664 1268 I3 1.25 50 0
 -0.126611 132.168 41.3499 132.168 132.168 1269 I4 1.25 0 0
 -0.0215684 78.2069 37.7713 78.2069 78.2069 1270 I5 1 0 0
 -0.0412164 39.0167 35.8769 36.3897 60.3763 1271 I6 1 50 0
 -0.228187 39.247 10.3429 21.983 10.8333 1273 I8 1 80 0
 -0.150466 38.1189 22.849 55.072 66.7409 1274 I9 1 50 5
 -0.00943041 144.507 51.045 152.889 51.9626 1275 A3 2 50 -25
 0.457906 64.9637 129.1 55.6365 17.9352 1276 C3 2 50 -5
 0.3668 57.5438 1.62135 92.4382 12.4132 1277 E3 2 50 0
 0 0 0 0 0 1278 G3 3.33333 50 0
 0 0 0 0 0 1279 G4 3.33333 26 0
 -0.0950162 100.26 97.4569 65.065 62.2032 1280 E4 2 26 0
 0.0747523 100.641 95.9176 72.8787 66.8711 1281 C4 2 26 -5
 0.103435 153.581 80.2631 146.551 63.8005 1282 A4 2 26 -25
 0 0 0 0 0 1283 I2 1.25 66 0
 0.563021 36.4746 36.4746 36.4746 36.4746 1287 I2 1.25 66 0
 0.559367 45.3038 45.3038 45.3038 45.3038 1290 I2 1.25 66 0
 0.242512 165.844 105.713 153.435 86.3277 1293 A0 2 20 -25
 0.138111 168.511 106.963 153.72 89.8026 1294 A0 2 20 -25
 0.286055 119.306 107.311 120.389 115.937 1295 B0 2 20 -10
 0.139127 135.596 53.6625 135.596 135.596 1296 I4 1.25 0 0
 0.259186 41.3606 5.01177 2.92048 11.3962 1297 I2 1.25 66 0
 0.297389 140.724 132.982 93.8959 87.4244 1298 C0 2 20 -5
 0.340331 137.691 138.071 30.1746 126.862 1300 D0 2 20 0
 0.166882 51.7145 51.8312 51.779 48.6927 1302 D3 2 50 0
 0.166099 97.3102 96.4131 60.4794 60.4628 1303 D4 2 26 0
 0.0790051 68.2673 57.7059 64.5701 59.1404 1304 F6 2.5 50 0
 -0.00193538 72.9563 68.1203 70.8187 68.0499 1305 H8 0.8 40 150
 0.152604 83.0476 56.8052 80.872 56.7768 1306 D8 2 40 20
 0.299768 54.4522 3.30195 94.1924 1.23127 1307 D1 2 40 0
 0.229013 46.6073 2.57177 19.0216 90.798 1308 H1 0.4 40 150
 0.0478458 41.4597 28.8541 82.9195 42.3691 1310 J8 1 80 0
 0.100589 41.5292 39.1586 39.0205 40.9133 1311 I8 1 80 0
 0.105552 71.4936 65.4159 69.246 66.2751 1312 H8 0.8 40 150
 0.0202517 54.2451 44.0887 48.6891 43.9629 1313 G8 1.66667 40 0
 -0.0379079 70.4224 59.3369 64.818 61.6478 1314 F8 2.5 40 0
 0.120004 88.9361 55.9449 86.0498 56.1445 1315 E8 2 40 25
 0.0431978 81.6545 56.0436 79.9641 56.5886 1316 D8 2 40 20
 0.0514894 72.0032 54.7329 68.6533 55.1017 1317 C8 2 40 15
