 0.236572 254.698 206.601 206.005 206.005 1111 H2 0.4 40 5 MM Z03k.B 4.204 1696.58 24866
 0.27887 242.431 211.162 211.203 211.203 1112 I2 0.833333 40 5 MM Z03k.B 3.14763 1831.35 40644
 0.0427119 241.22 198.334 197.721 197.721 1116 I3 0.833333 40 0 MM Z03k.B 3.59481 2524.29 39119
 0.0436482 249.328 228.017 226.994 226.994 1117 H3 0.4 40 5 MM Z03k.B 5.09155 2337.96 24197
 0.133199 159.139 179.785 178.887 178.887 1118 G3 0.4 40 5 MM Z03k.B 7.54416 3654.81 9948
 0.119782 174.281 143.925 143.997 143.997 1119 F3 1 40 5 MM Z03k.B 5.1595 6326.23 26041
 0.148327 212.666 157.973 158.619 158.619 1120 E3 1 40 5 MM Z03k.B 4.83774 5998.03 24027
 0.414865 208.605 161.753 161.116 161.116 1131 E4 1 0 0 MM Z03k.B 3.93488 4461.59 25257
 0.203887 1163.43 855.392 857.934 857.934 1132 F4 1 0 0 MM Z03k.B 4.07261 4711.5 15515
 0.37401 146.028 170.438 167.071 167.071 1133 G4 0.4 0 0 MM Z03k.B 9.17639 5941.86 2636
 0.325561 214.018 199.588 198.594 198.594 1134 H4 0.4 0 0 MM Z03k.B 7.68341 5037.14 8137
 0.314537 215.185 160.767 160.667 160.667 1135 I4 0.833333 40 -10 MM Z03k.B 4.12379 3461.76 27784
 0.189668 222.309 170.466 170.519 170.519 1137 I4 0.833333 40 -10 MM Z03k.B 3.96159 3087.87 27690
 0.150691 215.087 207.041 204.538 204.538 1138 H4 0.4 0 0 MM Z03k.B 7.47431 4534.45 10839
 0.204657 149.321 178.193 175.274 175.274 1139 G4 0.4 0 0 MM Z03k.B 9.1586 5812.36 3465
 0.449476 145.213 149.734 149.426 149.426 1147 C5 0.666667 0 0 MM Z03k.B 7.11598 10350.9 8138
 0.509904 206.573 142.021 143.66 143.66 1149 E5 1 0 0 MM Z03k.B 4.43734 7744.79 5807
 0.507757 220.32 147.224 148.511 148.511 1150 E5 1 0 0 MM Z03k.B 4.19996 6370.04 23588
 0.46541 145.602 121.452 121.621 121.621 1151 F5 1 0 0 MM Z03k.B 4.46215 7311.54 24665
 0.374836 156.727 170.546 164.354 164.354 1152 G5 0.4 0 0 MM Z03k.B 9.13695 8719.62 2862
 0.616056 125.001 143.148 140.276 140.276 1153 H5 0.4 0 0 MM Z03k.B 8.68759 7543.5 4788
 0.460588 175.384 131.268 131.767 131.767 1154 I5 1 40 -10 MM Z03k.B 4.0637 5102.72 27529
 0.486815 163.551 155.916 155.086 155.086 1158 C6 0.666667 40 5 MM Z03k.B 4.84474 6098.9 29213
 0.296246 1263.88 876.77 871.904 871.904 1162 E6 1 40 5 MM Z03k.B 4.95803 11395.6 15557
 0.470917 187.351 168.585 169.741 169.741 1163 F6 1 40 5 MM Z03k.B 4.05258 6371.43 22604
 0.395916 182.24 222.842 221.255 221.255 1164 G6 0.4 40 5 MM Z03k.B 7.57437 6800.39 7640
 0.466541 148.822 178.85 177.986 177.986 1165 H6 0.4 40 5 MM Z03k.B 7.09753 5599.71 8657
 0.450471 166.419 125.392 126.131 126.131 1166 I6 1 40 0 MM Z03k.B 4.2855 6064.8 27248
 0.198452 1093.96 805.213 800.036 800.036 1170 C7 0.666667 40 5 MM Z03k.B 5.83019 9301.94 12132
 0.477933 239.043 193.279 193.552 193.552 1172 E7 1 40 5 MM Z03k.B 3.8122 6090.64 20743
 0.458572 173.679 157.154 157.287 157.287 1173 F7 1 40 5 MM Z03k.B 3.96269 5786 22711
 0.147032 938.94 611.518 612.096 612.096 1174 G7 0.4 40 5 MM Z03k.B 8.3135 9178.95 3598
 0.459959 149.254 161.545 159.93 159.93 1175 H7 0.4 40 5 MM Z03k.B 6.27941 4079.06 10346
 0.442393 169.899 129.695 130.385 130.385 1176 I7 1 40 5 MM Z03k.B 4.15829 5523.74 26494
 0.484522 137.605 115.203 115.299 115.299 1180 C8 0.666667 40 5 MM Z03k.B 5.14668 6064.83 20113
 0.473333 209.654 140.813 141.812 141.812 1182 E8 1 40 5 MM Z03k.B 4.19681 6701.99 23723
 0.227639 1166.98 878.332 865.978 865.978 1183 F8 1 40 5 MM Z03k.B 4.45385 7158.46 20392
 0.805175 133.979 145.055 144.83 144.83 1184 G8 0.4 40 5 MM Z03k.B 7.47701 6306.1 7590
 0.0579047 1285.72 635.898 550.745 550.745 1185 H8 0.4 40 5 MM Z03k.B 8.09867 8203.12 180
 0.483487 141.507 122.029 122.146 122.146 1189 C9 0.666667 40 5 MM Z03k.B 4.40104 3901.83 21551
 0.500545 242.524 156.494 156.835 156.835 1191 E9 1 40 5 MM Z03k.B 3.63338 4474.96 23523
 0.447504 155.514 128.187 128.581 128.581 1192 F9 1 40 5 MM Z03k.B 3.77169 4459.22 24841
 0.412118 139.692 137.624 136.94 136.94 1193 G9 0.4 40 5 MM Z03k.B 6.34448 3964.12 14823
 0.455617 129.461 129.65 128.989 128.989 1194 H9 0.4 40 5 MM Z03k.B 6.25422 3737.49 17345
 0.450481 170.328 130.368 130.417 130.417 1195 I9 1 40 20 MM Z03k.B 3.73987 3973.52 26406
 0.809503 962.924 793.31 760.274 760.274 1199 I2 0.833333 40 5 MM Z03k.B 3.89415 2897.17 1433
 0.484333 254.031 241.002 240.221 240.221 1218 I2 0.833333 40 5 MM Z03k.B 2.46013 1175.12 22143
 0.527678 238.262 202.045 200.941 200.941 1220 I2 0.833333 40 5 MM Z03k.B 3.02899 1764.39 17056
 0.536936 221.381 189.433 186.757 186.757 1240 I2 0.833333 40 5 MM Z03k.B 3.18764 1879.47 2458
 0.538438 240.805 208.945 208.835 208.835 1241 I2 0.833333 40 5 MM Z03k.B 3.17164 2003.9 6698
 0.510863 239.351 217.378 210.985 210.985 1242 I2 0.833333 40 5 MM Z03k.B 3.12485 1938.53 2827
 0.697544 224.087 174.503 175.382 175.382 1243 I2 0.833333 40 5 MM Z03k.B 3.07201 1704.03 5737
 0.908535 230.047 187.355 183.584 183.584 1250 I2 0.833333 40 5 MM Z03k.B 3.0109 1637.48 6517
 0.077337 1040.83 895.329 889.354 889.354 1252 I2 0.833333 40 5 MM Z03k.B 3.36604 2147.49 25792
 1.17846 204.678 161.602 160.008 160.008 1263 I0 0.833333 40 20 MM Z03k.B 3.57506 2430.56 25075
 1.17849 214.315 172.175 171.606 171.606 1266 I1 0.833333 40 10 MM Z03k.B 3.18468 1779.83 25661
 1.11068 215.779 170.337 169.942 169.942 1267 I2 0.833333 40 5 MM Z03k.B 3.21481 1832.93 35571
 1.09378 218.71 164.016 162.984 162.984 1268 I3 0.833333 40 0 MM Z03k.B 3.77724 2716.84 37415
 1.02397 209.632 145.797 144.503 144.503 1269 I4 0.833333 40 -10 MM Z03k.B 4.06787 3403.96 49762
