1111   +7.0   -3.0   -5.0   +5.0
1112   +0.0   +4.0   -1.0   +4.0
1113   +7.0   -3.0   -1.0   +4.0
1115   +7.0   -3.0   -4.0   +1.0
1116   +1.0   +4.0   -4.0   +1.0
1117   +7.0   -3.0   -5.0   +5.0
1118   +7.0   -3.0   -5.0   +5.0
1119   +7.0   -3.0   -4.0   +1.0
1120   +7.0   -3.0   -4.0   +1.0
1123   +7.0   -3.0   -4.0   +1.0
1124   +5.0   +7.0   -4.0   +1.0
1125   -1.0   +5.0   -4.0   +1.0
1126   +7.0   -3.0   -5.0   +5.0
1127   -1.0   +5.0   -4.0   +0.0
1128   -1.0   +5.0   -4.0   +0.0
1129   -1.0   +0.5   -5.0   +0.0
1130   +0.0   +4.0   -5.0   -1.0
1131   -1.0   +0.5   -5.0   +0.0
1132   +7.0   -3.0   -5.0   +5.0
1133   +7.0   -3.0   -5.0   +5.0
1134   +7.0   -3.0   -5.0   +5.0
1135   -1.0   +5.0   -4.0   +0.5
1136   +7.0   -3.0   -4.0   +0.0
1137   -1.0   +4.0   -4.0   +0.0
1138   +7.0   -3.0   -5.0   +5.0
1139   +7.0   -3.0   -5.0   +5.0
1147   +0.0   +4.0   -4.0   +1.0
1148   -1.0   +5.0   -4.0   +1.0
1149   +0.0   +4.0   -4.0   +1.0
1150   -1.0   +5.0   -4.0   +1.0
1151   +0.0   +2.0   -4.0   +1.0
1152   -1.0   +1.0   -4.0   +1.0
1153   +7.0   -3.0   -5.0   +5.0
1154   -1.0   +5.0   -4.0   +1.0
1155   +7.0   -3.0   -5.0   +5.0
1156   -2.0   +0.5   -4.0   +1.0
1157   +4.0   +6.0   -4.0   +1.0
1158   -1.0   +5.0   -4.0   +1.0
1161   -1.0   +5.0   -4.0   +1.0
1162   +7.0   -3.0   -5.0   +5.0
1163   -2.0   +2.0   -4.0   +1.0
1164   -2.0   +1.0   -4.0   +1.0
1165   +7.0   -3.0   -5.0   +5.0
1166   -1.0   +5.0   -4.0   +1.0
1167   +7.0   -3.0   -5.0   +5.0
1168   -2.0   +1.0   -4.0   +1.0
1169   +7.0   -3.0   -5.0   +5.0
1170   +7.0   -3.0   -5.0   +5.0
1171   -1.0   +5.0   -4.0   +1.0
1172   -1.0   +5.0   -4.0   +1.0
1173   -1.0   +2.0   -3.0   +1.0
1174   +7.0   -3.0   -5.0   +5.0
1175   +7.0   -3.0   -5.0   +5.0
1176   -1.0   +5.0   -3.0   +1.0
1177   +7.0   -3.0   -5.0   +5.0
1178   -1.0   +1.0   -3.0   +1.0
1179   +7.0   -3.0   -5.0   +5.0
1180   -1.0   +5.0   -4.0   +1.0
1181   -1.0   +5.0   -4.0   +1.0
1182   -1.0   +5.0   -4.0   +1.0
1183   +7.0   -3.0   -5.0   +5.0
1184   -1.0   +0.0   -4.0   +1.0
1185   +7.0   -3.0   -5.0   +5.0
1186   +7.0   -3.0   -5.0   +5.0
1187   -1.0   +1.0   -5.0   -2.0
1188   +4.0   +6.0   -3.0   -1.0
1189   -1.0   +5.0   -5.0   -2.0
1190   -1.0   +5.0   -6.0   -3.0
1191   -1.0   +5.0   -6.0   -3.0
1192   -1.0   +2.0   -6.0   -3.0
1193   -1.0   +1.5   -6.0   -3.0
1194   +7.0   -3.0   -5.0   -1.0
1195   -1.0   +5.0   -5.0   -1.0
1196   +7.0   -3.0   -5.0   +5.0
1199   +7.0   -3.0   -5.0   +1.0
1205   +7.0   -3.0   -5.0   +5.0
1218   -1.0   +3.0   -4.0   +3.0
1220   -1.0   +4.0   -4.0   +3.0
1221   +7.0   -3.0   -2.0   +4.0
1223   +7.0   -3.0   -4.0   +0.0
1240   +7.0   -3.0   -5.0   +5.0
1241   +7.0   -3.0   -5.0   +5.0
1242   +7.0   -3.0   -5.0   +5.0
1243   +0.0   +5.0   -5.0   +5.0
1250   -3.0   +3.0   -3.0   -1.0
1252   -3.0   +3.0   -3.0   -1.0
1253   +5.0   -5.0   -3.0   -1.0
1254   +5.0   -5.0   -3.0   -1.0
1255   +5.0   -5.0   -3.0   -1.0
1256   -7.0   -5.0   -3.0   +2.0
1257   +5.0   -5.0   -3.0   +2.0
1258   -7.0   -5.0   -4.0   -1.0
1259   -7.0   -5.0   -3.0   -1.0
1260   -7.0   -5.0   -3.0   -1.0
1261   +5.0   -5.0   -3.0   +3.0
1262   +5.0   -5.0   -3.0   +3.0
1263   -3.0   +3.0   -3.0   +3.0
1266   -3.0   +3.0   -3.0   +3.0
1267   -3.0   +3.0   -3.0   -1.0
1268   -4.0   +3.0   -3.0   +3.0
1269   -4.0   +4.0   -3.0   +3.0
1270   -4.0   +4.0   -3.0   +3.0
1271   -3.0   +3.0   -3.0   +3.0
1273   -3.0   +3.0   -3.0   +3.0
1274   -3.0   +3.0   -3.0   +3.0
1275   -3.0   +3.0   -3.0   +3.0
1276   -3.0   +0.0   -3.0   +3.0
1277   -4.0   +0.0   -3.0   +3.0
1278   +5.0   -5.0   -3.0   -3.0
1279   +5.0   -5.0   -3.0   -3.0
1280   -4.0   +1.0   -3.0   +3.0
1281   -4.0   +1.0   -3.0   +3.0
1282   -3.0   +3.0   -3.0   +3.0
1283   +5.0   -5.0   -3.0   -3.0
1287   -4.0   +2.0   -3.0   -1.0
1290   -4.0   +4.0   -3.0   -1.0
1293   -2.5   +3.5   -1.0   +3.0
1294   -2.5   +3.5   -1.0   +3.0
1295   -3.5   -1.0   -1.0   +3.0
1296   -2.5   +3.5   -3.0   +0.0
1297   -3.5   +2.5   -3.0   -1.0
1298   -3.5   +0.5   -0.0   +3.0
1300   -3.5   +4.5   -0.0   +3.0
1302   -2.5   +3.5   -0.0   +3.0
1303   -2.5   +3.5   -3.0   +3.0
1304   -2.5   +1.5   -3.0   +3.0
1305   -1.5   +1.5   -3.0   +3.0
1306   -2.5   +3.5   -3.0   +3.0
1307   -2.5   +3.5   -3.0   +3.0
1308   -2.5   +1.5   -3.0   +3.0
1310   -6.5   -5.5   -3.0   +3.0
1311   -2.5   +3.5   -3.0   +3.0
1312   -1.5   +1.5   -3.0   +3.0
1313   -0.5   +1.5   -3.0   +3.0
1314   -2.5   +1.5   -3.0   +3.0
1315   -2.5   +3.5   -3.0   +3.0
1316   -2.5   +3.5   -3.0   +3.0
1317   -2.5   +3.5   -3.0   +3.0
1318   +3.5   +5.5   -3.0   +3.0
1319   -2.5   -0.5   -3.0   +3.0
1320   -2.5   +3.5   -3.0   +3.0
1321   -3.5   -1.5   -3.0   +3.0
1322   -3.5   +0.5   -3.0   +3.0
1323   -2.5   +3.5   -3.0   +3.0
1324   -2.5   +0.5   -3.0   +3.0
1325   -2.0   +1.0   -3.0   +3.0
1326   +1.5   +4.0   -3.0   +3.0
1327   -2.5   +1.5   -3.0   +3.0
1328   -3.5   +2.5   -3.0   +3.0
1331   +5.5   -4.5   -3.0   +3.0
1332   +5.5   -4.5   -3.0   +3.0
1333   +5.5   -4.5   -3.0   +3.0
1334   -6.5   -4.5   -3.0   +3.0
1335   -6.5   -4.5   -3.0   +3.0
1336   -6.5   -4.5   -3.0   -1.0
1337   -2.5   +3.5   -3.0   -1.0
1339   +5.5   -4.5   -3.0   +3.0
1340   -3.5   +4.5   -3.0   +3.0
1341   -3.5   +3.5   -3.0   +3.0
1342   -2.5   +3.5   -3.0   -1.0
1343   -2.5   +3.5   -3.0   -1.0
1344   +1.5   +3.5   -3.0   +3.0
1345   -2.5   +0.5   -3.0   +2.0
1346   -3.0   +1.0   -3.0   +3.0
1347   -3.0   +1.5   -3.0   +3.0
1350   -2.0   +4.0   -3.0   +3.0
1351   -3.5   -0.5   -3.0   +3.0
1352   -3.5   +1.5   -3.0   +3.0
1353   -2.5   +3.5   -3.0   +3.0
1356   +0.5   +5.5   -3.0   +3.0
1357   +4.5   +8.5   -3.0   +3.0
1358   -1.5   +3.5   -3.0   +3.0
1359   +6.5   -3.5   -3.0   +3.0
1360   +6.5   -3.5   -3.0   -1.0
1361   -2.5   +3.5   -4.0   -1.0
1362   -2.5   +2.5   -4.0   -1.0
1363   +2.5   +4.5   -4.0   -1.0
1364   -1.5   +0.5   -4.0   -1.0
1368   -2.5   +5.5   -4.0   -1.0
1369   -2.5   +2.5   -4.0   -1.0
1370   -2.5   -1.5   -3.0   +0.0
1371   -2.5   +4.5   -3.0   +0.0
1374   +6.5   -3.5   -3.0   +0.0
1375   +6.5   -3.5   -3.0   +0.0
1376   -1.5   +4.5   -3.0   +0.0
1377   -1.5   +0.0   -3.0   +0.0
1378   -1.5   +0.5   -3.0   +0.0
1379   +1.5   +4.5   -3.0   +0.0
1380   +4.5   -1.5   -3.0   +0.0
1382   -1.5   +2.5   -3.0   +0.0
1383   +6.5   -3.5   -3.0   +0.0
1384   +6.5   -3.5   -3.0   +0.0
1385   -2.5   +3.5   -3.0   +0.0
1386   -0.5   +2.5   -3.0   +0.0
1387   +1.5   +4.5   -3.0   +0.0
1388   -1.5   +0.5   -3.0   +0.0
1389   -1.5   +0.5   -3.0   +0.0
1390   -1.5   +4.5   -3.0   +0.0
1391   -1.5   +1.5   -3.0   +0.0
1392   +4.5   -1.5   -3.0   +0.0
1393   -1.5   +4.5   -3.0   +0.0
1394   -2.5   +0.5   -3.0   +0.0
1399   -2.5   +1.5   -3.0   +0.0
1400   -1.5   +1.5   -3.0   +0.0
1401   +4.5   -1.5   -3.0   +0.0
1403   +2.0   +4.0   -3.0   +0.0
1404   -1.5   +4.5   -3.0   +0.0
1405   +4.5   -1.5   -3.0   +0.0
1406   +4.5   -1.5   -3.0   +0.0
1407   -1.5   +3.5   -3.0   +0.0
1408   +0.5   +2.5   -3.0   +0.0
1409   -1.5   +1.5   -3.0   +0.0
1410   -2.5   +1.5   -3.0   +0.0
1411   -1.5   +4.5   -3.0   +0.0
1412   -1.5   +4.5   -3.0   +0.0
1413   -1.5   +4.5   -3.0   +0.0
1414   +3.5   +5.5   -3.0   +0.0
1415   -2.5   +0.5   -3.0   +0.0
1416   -2.5   +0.5   -3.0   +0.0
1417   +2.5   +4.5   -3.0   +0.0
1418   +4.5   -1.5   -3.0   +0.0
1419   -1.5   +4.5   -3.0   +0.0
1421   -1.5   +4.5   -3.0   +0.0
1422   -1.5   +3.5   -3.0   +0.0
1424   -1.5   +0.5   -3.0   +0.0
1425   +4.5   -1.5   -3.0   +0.0
1426   -1.5   +4.5   -3.0   +0.0
1427   +4.5   -1.5   -3.0   +0.0
1428   +4.5   -1.5   -3.0   +0.0
1429   -1.5   +4.5   -3.0   +0.0
1430   -1.5   +4.5   -3.0   +0.0
1431   -1.5   +1.5   -3.0   +0.0
1432   +0.5   +2.5   -3.0   +0.0
1433   -1.5   +1.5   -3.0   +0.0
1434   -1.5   +3.5   -3.0   +0.0
1435   -1.5   +4.5   -3.0   +0.0
1436   -1.5   +4.5   -3.0   +0.0
1437   +3.5   +5.5   -3.0   +0.0
1438   -2.5   +0.5   -3.0   +0.0
1439   -1.5   +0.5   -3.0   +0.0
1440   -2.5   +0.5   -3.0   +0.0
1441   +3.0   +5.5   -3.0   +0.0
1442   -1.5   +4.5   -3.0   +0.0
1443   -1.5   +4.5   -3.0   +0.0
1444   -1.5   +4.5   -3.0   +0.0
1445   -2.5   +1.5   -4.0   +0.0
1446   -1.5   +1.0   -3.0   +0.0
1447   +0.5   +2.5   -3.0   +0.0
1448   -1.5   +3.5   -3.0   +3.0
1449   +4.5   -1.5   -3.0   +3.0
1450   +4.5   -1.5   -3.0   +3.0
1451   -2.5   +0.5   -3.0   +3.0
1452   -1.5   +4.5   -3.0   +0.0
1453   -1.5   +4.5   -3.0   +0.0
1454   +4.5   -1.5   -3.0   +3.0
1455   -1.5   +4.5   -1.0   +3.0
1456   +4.5   -1.5   -3.0   +3.0
1457   -2.5   +0.5   -1.0   +3.0
1458   -2.5   +5.5   -1.0   +3.0
1459   -2.5   -0.5   -1.0   +3.0
1460   -1.5   +0.5   -0.5   +3.0
1461   +1.5   +4.5   -1.0   +3.0
1462   +4.5   -1.5   -3.0   +3.0
1463   -1.5   +2.5   -3.0   +3.0
1464   +6.5   -3.5   -3.0   +3.0
1466   +3.0   -3.0   -3.0   +3.0
1467   -3.0   +1.0   -1.0   +3.0
1473   +5.0   -5.0   -3.0   +3.0
1474   +5.0   -5.0   -3.0   +3.0
1475   -3.0   +2.0   -3.0   +3.0
1479   +5.0   -5.0   -3.0   +3.0
1481   +5.0   -5.0   -4.0   +1.0
1483   +3.0   -3.0   -3.0   +3.0
1484   +3.0   -3.0   -3.0   +3.0
1485   +3.0   -3.0   -3.0   +3.0
1486   +3.0   -3.0   -3.0   +3.0
1487   +3.0   -3.0   -3.0   +3.0
1488   +3.0   -3.0   -3.0   +3.0
1489   +3.0   -3.0   -3.0   +3.0
1490   -3.0   +0.0   -2.0   +3.0
1491   -3.0   +0.0   -2.0   +3.0
1492   -3.0   +0.0   -3.0   +2.0
1500   -1.5   +1.5   -3.0   +2.0
1501   +0.0   +2.0   -3.0   +2.0
1502   +0.0   +2.0   -3.0   +2.0
1503   +0.0   +2.0   -3.0   +2.0
1505   +0.0   +2.0   -3.0   +2.0
1506   +0.0   +2.0   -3.0   +2.0
1508   +0.0   +2.0   -3.0   +2.0
1509   +1.0   +2.0   -3.0   +2.0
1510   +1.0   +2.0   -3.0   +2.0
1511   +1.0   +2.0   -3.0   +2.0
1512   +0.5   +2.0   -3.0   +2.0
1513   -1.5   +1.5   -6.0   -2.0
1514   -1.0   +1.0   -2.0   +1.5
1516   -1.0   +1.0   -2.0   +1.5
1517   -1.0   +1.0   -3.0   +2.0
1519   -1.0   +1.0   -3.0   +2.0
1520   +3.0   -3.0   -3.0   +2.0
1521   +3.0   -3.0   -3.0   +2.0
1522   +3.0   -3.0   -3.0   +2.0
1523   +3.0   -3.0   -3.0   +2.0
1524   +2.0   +4.0   -3.0   +2.0
1525   -1.5   -2.0   -3.0   +2.0
1526   -2.0   +2.0   -3.0   +2.0
1527   -2.0   +2.0   -3.0   +2.0
1528   -2.0   +2.0   -3.0   +2.0
1531   -3.0   +2.0   -3.0   +2.0
1532   -3.0   +2.0   -3.0   +2.0
1533   -3.0   +2.0   -3.0   +2.0
1534   -3.0   +2.0   -3.0   +2.0
1535   -3.0   +2.0   -5.0   -2.0
1536   -3.0   +2.0   -5.0   -2.0
1537   -3.0   +3.0   -3.0   +2.0
1538   -3.0   +3.0   -3.0   +2.0
1539   -3.0   +3.0   -3.0   +2.0
1540   -3.0   +3.0   -3.0   +2.0
1541   -3.0   +1.0   -3.0   +1.0
1547   -2.0   +2.0   -3.0   +2.0
1548   -2.0   +2.0   -1.0   +2.0
