XP 0.830 YB    0.5 ST 000 R1 82.8403 R2 81.4483 R3 81.2086 R4 81.2086 res/D4/data/reso_MM_Z03k.A_run1342.dat res/D4/FIDUCIAL_D4_run1342.pdf
XP 0.830 YB    0.5 ST 000 R1 85.4715 R2 84.6839 R3 84.2054 R4 84.2054 res/D4/data/reso_MM_Z03k.A_run1382.dat res/D4/FIDUCIAL_D4_run1382.pdf
XP 0.830 YB    0.5 ST 000 R1 91.3591 R2 89.373 R3 89.156 R4 89.156 res/D4/data/reso_MM_Z03k.A_run1514.dat res/D4/FIDUCIAL_D4_run1514.pdf
XP 0.830 YB    0.5 ST 000 R1 135.691 R2 122.312 R3 122.733 R4 122.733 res/D6/data/reso_MM_Z03k.A_run1116.dat res/D6/FIDUCIAL_D6_run1116.pdf
XP 0.830 YB    0.5 ST 000 R1 123.569 R2 101.104 R3 101.519 R4 101.519 res/D6/data/reso_MM_Z03k.A_run1268.dat res/D6/FIDUCIAL_D6_run1268.pdf
XP 0.830 YB    0.5 ST 000 R1 130.183 R2 108.327 R3 108.475 R4 108.475 res/D6/data/reso_MM_Z03k.A_run1342.dat res/D6/FIDUCIAL_D6_run1342.pdf
XP 0.830 YB    0.5 ST 000 R1 122.504 R2 102.998 R3 103.709 R4 103.709 res/D6/data/reso_MM_Z03k.A_run1382.dat res/D6/FIDUCIAL_D6_run1382.pdf
XP 0.830 YB    0.5 ST 000 R1 114.803 R2 93.3751 R3 93.6254 R4 93.6254 res/D6/data/reso_MM_Z03k.A_run1514.dat res/D6/FIDUCIAL_D6_run1514.pdf
XP 2.000 YB    0.5 ST 000 R1 152.176 R2 150.131 R3 151.545 R4 151.545 res/D4/data/reso_MM_Z03k.A_run1332.dat res/D4/FIDUCIAL_D4_run1332.pdf
XP 2.000 YB    0.5 ST 000 R1 152.148 R2 145.946 R3 145.908 R4 145.908 res/D4/data/reso_MM_Z03k.A_run1383.dat res/D4/FIDUCIAL_D4_run1383.pdf
XP 2.000 YB    0.5 ST 000 R1 165.647 R2 152.622 R3 151.711 R4 151.711 res/D4/data/reso_MM_Z03k.A_run1513.dat res/D4/FIDUCIAL_D4_run1513.pdf
XP 2.000 YB    0.5 ST 000 R1 124.418 R2 31.5728 R3 3.42948 R4 3.42948 res/D6/data/reso_MM_Z03k.A_run1223.dat res/D6/FIDUCIAL_D6_run1223.pdf
XP 2.000 YB    0.5 ST 000 R1 398.808 R2 72.9654 R3 77.4407 R4 77.4407 res/D6/data/reso_MM_Z03k.A_run1254.dat res/D6/FIDUCIAL_D6_run1254.pdf
XP 2.000 YB    0.5 ST 000 R1 408.39 R2 77.815 R3 87.6622 R4 87.6622 res/D6/data/reso_MM_Z03k.A_run1332.dat res/D6/FIDUCIAL_D6_run1332.pdf
XP 2.000 YB    0.5 ST 000 R1 453.543 R2 69.8504 R3 89.8702 R4 89.8702 res/D6/data/reso_MM_Z03k.A_run1383.dat res/D6/FIDUCIAL_D6_run1383.pdf
XP 2.000 YB    0.5 ST 000 R1 608.324 R2 56.8417 R3 90.2397 R4 90.2397 res/D6/data/reso_MM_Z03k.A_run1513.dat res/D6/FIDUCIAL_D6_run1513.pdf
XP 1.000 YB    0.5 ST 000 R1 100.662 R2 100.272 R3 97.1481 R4 97.1481 res/D4/data/reso_MM_Z03k.A_run1407.dat res/D4/FIDUCIAL_D4_run1407.pdf
XP 1.000 YB    0.5 ST 000 R1 833.387 R2 48.3898 R3 55.1327 R4 55.1327 res/D6/data/reso_MM_Z03k.A_run1271.dat res/D6/FIDUCIAL_D6_run1271.pdf
XP 1.000 YB    0.5 ST 000 R1 8.97 R2 3.4632 R3 8.97 R4 8.97 res/D6/data/reso_MM_Z03k.A_run1339.dat res/D6/FIDUCIAL_D6_run1339.pdf
XP 1.000 YB    0.5 ST 000 R1 912.071 R2 99.0438 R3 106.759 R4 106.759 res/D6/data/reso_MM_Z03k.A_run1407.dat res/D6/FIDUCIAL_D6_run1407.pdf
XP 1.000 YB    0.5 ST 000 R1 749.983 R2 93.0466 R3 104.073 R4 104.073 res/D6/data/reso_MM_Z03k.A_run1555.dat res/D6/FIDUCIAL_D6_run1555.pdf
XP 1.430 YB    0.5 ST 000 R1 126.025 R2 124.312 R3 120.006 R4 120.006 res/D4/data/reso_MM_Z03k.A_run1335.dat res/D4/FIDUCIAL_D4_run1335.pdf
XP 1.430 YB    0.5 ST 000 R1 124.145 R2 122.778 R3 119.081 R4 119.081 res/D4/data/reso_MM_Z03k.A_run1406.dat res/D4/FIDUCIAL_D4_run1406.pdf
XP 1.430 YB    0.5 ST 000 R1 1544.59 R2 542.263 R3 573.925 R4 573.925 res/D6/data/reso_MM_Z03k.A_run1257.dat res/D6/FIDUCIAL_D6_run1257.pdf
XP 1.430 YB    0.5 ST 000 R1 451.367 R2 87.6691 R3 113.804 R4 113.804 res/D6/data/reso_MM_Z03k.A_run1335.dat res/D6/FIDUCIAL_D6_run1335.pdf
XP 1.430 YB    0.5 ST 000 R1 407.064 R2 77.0794 R3 95.7414 R4 95.7414 res/D6/data/reso_MM_Z03k.A_run1406.dat res/D6/FIDUCIAL_D6_run1406.pdf
XP 1.430 YB    0.5 ST 000 R1 440.909 R2 71.0271 R3 92.3974 R4 92.3974 res/D6/data/reso_MM_Z03k.A_run1556.dat res/D6/FIDUCIAL_D6_run1556.pdf
