XP 2.000 YB    0.5 ST 000 R1 47.7036 R2 46.502 R3 45.992 R4 45.992 res/D1/data/reso_GEM_V00a_run1547.dat res/D1/FIDUCIAL_D1_1547.pdf
XP 2.500 YB    0.5 ST 000 R1 68.5535 R2 63.5945 R3 63.1701 R4 63.1701 res/D1/data/reso_GEM_V00a_run1433.dat res/D1/FIDUCIAL_D1_1433.pdf
XP 2.500 YB    0.5 ST 000 R1 65.3983 R2 59.8985 R3 59.6296 R4 59.6296 res/D1/data/reso_GEM_V00a_run1534.dat res/D1/FIDUCIAL_D1_1534.pdf
XP 1.670 YB    0.5 ST 000 R1 46.5922 R2 38.3491 R3 38.1438 R4 38.1438 res/D1/data/reso_GEM_V00a_run1514.dat res/D1/FIDUCIAL_D1_1514.pdf
