 -0.0768161 50.6915 44.4222 43.8599 43.8599 1111 H2 0.4 100 0 GEM V00a 4.27469 10344.4 21188
 -0.0708995 55.3053 50.1893 49.3961 49.3961 1112 I2 1.25 66 0 GEM V00a 3.01831 9940.93 30805
 -0.0314763 49.2326 47.7776 47.1525 47.1525 1116 I3 1.25 50 0 GEM V00a 3.19663 11481.5 20360
 -0.0322389 45.6172 42.4089 42.3997 42.3997 1117 H3 0.4 80 0 GEM V00a 4.51091 11173.9 10294
 -0.526011 9.14281 13.7142 13.7142 13.7142 1120 E3 2 50 0 GEM V00a 3.05202 9151.95 168
 0.0945644 64.2804 55.1369 44.4711 44.4711 1123 C3 2 50 -5 GEM V00a 3.18088 10555 380
 0.0216867 147.63 57.0356 57.8108 57.8108 1125 A3 2 50 -25 GEM V00a 3.00144 10747.6 18335
 0.149891 1337.89 1052.55 1052.77 1052.77 1126 A4 2 26 -25 GEM V00a 2.9831 10623.6 12013
 -1.50517 1498.52 164.902 153.415 153.415 1129 C4 2 26 -5 GEM V00a 3.01613 9155.36 425
 0.0174031 110.338 91.9632 59.6871 59.6871 1130 D4 2 26 0 GEM V00a 3.25051 11145.9 485
 -0.0195354 106.357 95.6858 64.2825 64.2825 1131 E4 2 26 0 GEM V00a 3.02033 9004.61 534
 -0.0722177 43.7701 41.8132 41.0843 41.0843 1134 H4 0.4 0 0 GEM V00a 4.31578 10788.2 7817
 -0.0537574 140.716 51.2928 53.1574 53.1574 1135 I4 1.25 0 0 GEM V00a 2.98064 10460.1 17418
 0.0710846 138.685 50.7314 51.7797 51.7797 1137 I4 1.25 0 0 GEM V00a 3.06353 11389.7 18093
 0.0569836 45.4729 43.21 43.0132 43.0132 1138 H4 0.4 0 0 GEM V00a 4.46337 12327.2 10040
 0.107482 128.484 121.883 75.1193 75.1193 1147 C5 2 26 15 GEM V00a 3.45151 10885.3 22448
 0.0742657 136.545 121.148 74.2054 74.2054 1148 D5 2 26 20 GEM V00a 3.63296 12536.7 21823
 0.0576701 141.393 127.107 79.3328 79.3328 1149 E5 2 26 25 GEM V00a 3.34348 10240.3 5557
 0.0508834 140.59 124.185 73.689 73.689 1150 E5 2 26 25 GEM V00a 3.47172 11399.3 22435
 0.0409163 155.25 156.016 94.3318 94.3318 1151 F5 2.5 26 0 GEM V00a 3.00168 10419.7 7017
 0.0567949 95.7522 95.2297 60.0919 60.0919 1152 G5 1.66667 26 0 GEM V00a 2.771 10061.7 2175
 0.0953549 49.9919 41.3414 40.6233 40.6233 1153 H5 0.8 0 0 GEM V00a 3.13925 10898.1 5487
 -0.00196733 93.5885 48.5571 48.7346 48.7346 1154 I5 1 0 0 GEM V00a 3.31344 11672.5 24400
 -0.0421005 54.2686 48.0992 48.4356 48.4356 1156 A6 2 50 5 GEM V00a 2.51348 10309.3 2152
 0.087344 69.5784 59.3297 59.2021 59.2021 1158 C6 2 50 15 GEM V00a 3.51626 11436.4 35083
 0.0588031 85.1632 61.7481 61.7074 61.7074 1161 D6 2 50 20 GEM V00a 3.5873 12131.9 22925
 0.191851 1399.32 1056.97 1051.89 1051.89 1162 E6 2 50 25 GEM V00a 3.64553 13509.3 19379
 0.00819515 71.2159 68.0243 69.03 69.03 1163 F6 2.5 50 0 GEM V00a 3.09396 10990.5 7067
 0.0564536 47.1785 46.3135 44.2071 44.2071 1164 G6 1.66667 50 0 GEM V00a 2.80384 10446.3 1942
 0.0347296 47.4543 42.7165 41.8473 41.8473 1165 H6 0.8 80 0 GEM V00a 3.32618 10531 5124
 0.104886 52.2317 48.0241 47.7162 47.7162 1166 I6 1 50 0 GEM V00a 3.45271 11153.3 25176
 0.0381703 57.9066 54.5054 53.8569 53.8569 1168 A7 2 66 5 GEM V00a 2.55373 10810.9 1861
 0.16348 1413.78 1056.82 1049.55 1049.55 1170 C7 2 66 15 GEM V00a 3.58886 12514.6 18302
 0.0391685 85.9191 64.9013 64.7539 64.7539 1171 D7 2 66 20 GEM V00a 3.43226 10911.6 21480
 0.0172909 92.6453 61.3136 61.494 61.494 1172 E7 2 66 25 GEM V00a 3.31586 10364 22320
 0.00776571 75.0901 71.5981 71.219 71.219 1173 F7 2.5 66 0 GEM V00a 2.90814 9570.7 7279
 1.7674 1148.55 1091.45 1071.15 1071.15 1174 G7 1.66667 66 0 GEM V00a 3.62326 12937.9 1855
 0.0119356 47.8037 44.446 43.931 43.931 1175 H7 0.8 100 0 GEM V00a 3.26742 10078.5 5477
 0.109849 54.1747 48.5695 48.4712 48.4712 1176 I7 1 66 0 GEM V00a 3.34035 10456.6 24911
 0.00435384 56.8818 49.7241 50.7551 50.7551 1178 A8 2 40 5 GEM V00a 2.5 9932 1840
 0.0518416 72.6879 61.4611 61.007 61.007 1180 C8 2 40 15 GEM V00a 3.3976 10328 20566
 0.0470401 85.5456 65.9162 65.5896 65.5896 1181 D8 2 40 20 GEM V00a 3.41378 10487.9 22108
 0.00555067 88.4407 60.8414 60.657 60.657 1182 E8 2 40 25 GEM V00a 3.36714 10352.5 22556
 1.1597 1346.24 1219.98 1216.23 1216.23 1183 F8 2.5 40 0 GEM V00a 3.38166 10936.5 6228
 0.403855 49.2836 44.5415 45.0325 45.0325 1184 G8 1.66667 40 0 GEM V00a 2.6492 9559.42 3729
 -0.102753 3403.45 3087.9 1857.45 1857.45 1185 H8 0.8 40 150 GEM V00a 5.46875 13572.5 93
 -0.147289 148.184 141.103 107.854 107.854 1187 A9 2 20 5 GEM V00a 2.40971 9204.67 2811
 0.0728771 152.454 149.268 112.371 112.371 1189 C9 2 20 15 GEM V00a 3.2689 9213.55 22179
 0.0734268 164.211 155.644 117.497 117.497 1190 D9 2 20 20 GEM V00a 3.34233 9795.19 23604
 0.0715947 176.629 168.812 121.277 121.277 1191 E9 2 20 25 GEM V00a 3.2789 9496.31 23679
 0.0627434 207.386 211.348 156.828 156.828 1192 F9 2.5 20 0 GEM V00a 2.86908 9012.32 10201
 0.0615271 121.662 121.727 88.199 88.199 1193 G9 1.66667 20 0 GEM V00a 2.682 8618.03 3539
 -0.00120643 49.3659 43.8941 43.3048 43.3048 1194 H9 0.8 50 0 GEM V00a 3.19888 8730.66 8078
 -0.0203313 52.4086 47.4451 45.6127 45.6127 1195 I9 1 50 5 GEM V00a 3.24928 8968.5 25503
 1.58224 1120.15 777.704 789.118 789.118 1199 I2 1.25 66 0 GEM V00a 3.78737 17432.2 2710
 -0.072256 53.4267 49.1192 48.4603 48.4603 1218 I2 1.25 66 0 GEM V00a 3.47724 15777.3 23548
 -0.0401688 47.7027 44.3692 43.769 43.769 1220 I2 1.25 66 0 GEM V00a 3.55387 15640.5 13217
