 -0.0477601 1620.31 1349.73 1110.57 1110.57 1112 I2 1 40 0 GEM B01a 4.71507 23689 424
 0.135183 1631.9 1460.51 1144.75 1144.75 1116 I3 1 40 5 GEM B01a 4.71744 23212.3 361
 2.01558 1989.29 1251.06 1300.53 1300.53 1118 G3 1.66667 40 5 GEM B01a 4.6965 9488.31 331
 0.338617 5637.26 3960.26 2537.95 2537.95 1120 E3 2 40 10 GEM B01a 6.61257 22022.8 109
 -0.387629 5140.42 4854.99 3659.64 3659.64 1123 C3 2 40 5 GEM B01a 6.06693 20851.9 147
 0.152731 5117.71 4991.63 4015.83 4015.83 1124 B3 2.5 40 5 GEM B01a 5.43972 23042.6 203
 2.35491 2.16008 2.16008 2.16008 2.16008 1125 A3 3.33333 40 5 GEM B01a 4.68182 22105.7 179
 3.65655 5904.62 5462.65 3382.46 3382.46 1126 A4 3.33333 40 10 GEM B01a 4.60051 21105.1 279
 3.12378 22.5208 33.7812 1.30268 1.30268 1128 B4 2.5 40 10 GEM B01a 5.75368 22519.3 175
 0.226065 4786.04 4396.35 2403.92 2403.92 1129 C4 2 40 15 GEM B01a 5.96 20191 154
 0.393797 5177.16 4290.22 3911.98 3911.98 1130 D4 2 40 15 GEM B01a 5.89385 22602.3 110
 -2.51791 1.1479 1.1479 1.1479 1.1479 1131 E4 2 40 20 GEM B01a 5.92405 24746.3 105
 0.244415 6683.31 3965.34 3294.53 3294.53 1132 F4 2 40 20 GEM B01a 6.04545 25170.5 109
 2.49572 2660 1701.08 1678.11 1678.11 1133 G4 1.66667 40 10 GEM B01a 4.393 13363 188
 -0.00510889 2085.66 1503.88 1131.17 1131.17 1135 I4 1 0 0 GEM B01a 4.84644 23649.3 218
 0.439402 2130.35 1798.4 1121.64 1121.64 1137 I4 1 0 0 GEM B01a 4.71863 23305.5 206
 1.55188 3267.26 2778.88 1524.12 1524.12 1139 G4 1.66667 40 10 GEM B01a 4.78593 14777.7 243
 0.231877 5806.61 4346.61 2003.13 2003.13 1147 C5 2 40 15 GEM B01a 5.51373 19360.4 172
 -0.121023 6968.02 4142.34 2101.52 2101.52 1148 D5 2 40 15 GEM B01a 6.66292 22560 111
 0.0186925 5249.34 3615.66 2787.7 2787.7 1150 E5 2 40 20 GEM B01a 6.16763 24185.4 109
 1.33558 5217.73 3409.45 2284.81 2284.81 1151 F5 2 40 20 GEM B01a 5.91515 22526.2 103
 -0.00600771 3374.51 2865.56 2726.72 2726.72 1152 G5 1.66667 40 10 GEM B01a 4.8 22529.9 139
