1135 5.23889 3.77574 10.1487 1.28375 27.249 2.34927 2.07319 1.33658 0.32305 2.37053 2.06354 1.3351 0.327309 2.37055 2.05389 1.33391 0.331568 2.37059 -0.335827 2.37067 2.04423 1.33301 2.03458 1.33238 0.340087 2.37078 2.02493 1.33204 0.344346 2.37093 2.01527 1.33199 0.348605 2.3711 2.00459 1.33226 0.353318 2.37134
1136 5.26771 3.78249 10.1796 1.29344 27.2725 2.34456 2.04506 1.34414 0.367364 2.367 2.03512 1.34253 0.371531 2.36695 2.02518 1.3412 0.375698 2.36694 -0.379865 2.36696 2.01524 1.34015 2.0053 1.33938 0.384032 2.367 1.99536 1.3389 0.388198 2.36708 1.98543 1.3387 0.392365 2.3672 1.97443 1.3388 0.396977 2.36736
1137 5.28223 3.78149 10.1654 1.31966 27.2733 2.34068 2.0582 1.3646 0.349288 2.36554 2.04852 1.36333 0.353581 2.3655 2.03884 1.36233 0.357873 2.3655 -0.362166 2.36552 2.02916 1.3616 2.01948 1.36115 0.366459 2.36558 2.00981 1.36097 0.370752 2.36567 2.00013 1.36106 0.375045 2.36579 1.98942 1.36149 0.379796 2.36596
1138 5.3069 3.77421 10.1521 1.30476 27.2636 2.34285 2.07371 1.35736 0.417693 2.36337 2.06393 1.35592 0.422024 2.36324 2.05414 1.35475 0.426355 2.36314 -0.430686 2.36307 2.04435 1.35386 2.03456 1.35326 0.435017 2.36302 2.02478 1.35293 0.439347 2.36301 2.01499 1.35288 0.443678 2.36303 2.00416 1.35315 0.448471 2.36308
1139 5.21276 3.76691 10.1836 1.28917 27.2875 2.34634 2.03995 1.33737 0.42383 2.36659 2.03035 1.3358 0.428103 2.36651 2.02075 1.33451 0.432376 2.36647 -0.436649 2.36646 2.01115 1.3335 2.00155 1.33277 0.440922 2.36648 1.99195 1.33233 0.445195 2.36653 1.98235 1.33217 0.449468 2.36662 1.97173 1.33233 0.454197 2.36675
1147 5.28637 3.77356 10.1719 1.28084 27.2857 2.33871 2.03336 1.32661 0.446344 2.362 2.02344 1.32485 0.450629 2.362 2.01353 1.32337 0.454913 2.36205 -0.459197 2.36212 2.00361 1.32217 1.99369 1.32125 0.463481 2.36222 1.98377 1.32061 0.467766 2.36236 1.97386 1.32026 0.47205 2.36253 1.96288 1.32019 0.476791 2.36275
1148 5.19644 3.74973 10.1696 1.2924 27.2993 2.33663 2.03387 1.34121 0.384934 2.35878 2.02467 1.33938 0.389328 2.35874 2.01547 1.33783 0.393722 2.35872 -0.398116 2.35874 2.00627 1.33655 1.99707 1.33555 0.40251 2.35879 1.98786 1.33483 0.406904 2.35887 1.97866 1.33437 0.411298 2.35898 1.96848 1.3342 0.416161 2.35914
1149 5.43423 3.82798 10.0746 1.30674 27.2223 2.36466 2.03091 1.33819 0.329262 2.38083 2.02081 1.33674 0.333834 2.38066 2.01071 1.33556 0.338405 2.38051 -0.342977 2.38039 2.00061 1.33466 1.99051 1.33404 0.347548 2.38031 1.98041 1.33369 0.35212 2.38025 1.97031 1.33363 0.356691 2.38022 1.95913 1.33387 0.36175 2.38023
1150 5.31302 3.79288 10.166 1.29783 27.2892 2.34834 2.03553 1.34702 0.393583 2.36478 2.02551 1.34562 0.397976 2.36474 2.01548 1.3445 0.402368 2.36472 -0.40676 2.36474 2.00546 1.34367 1.99543 1.34312 0.411153 2.36479 1.98541 1.34285 0.415545 2.36488 1.97538 1.34286 0.419938 2.36499 1.96428 1.34321 0.424798 2.36516
1151 5.30767 3.79392 10.1659 1.28997 27.2816 2.35479 2.03934 1.34181 0.404343 2.3725 2.02935 1.33996 0.408735 2.37238 2.01935 1.33839 0.413128 2.37229 -0.41752 2.37223 2.00935 1.3371 1.99936 1.33609 0.421912 2.3722 1.98936 1.33536 0.426305 2.3722 1.97936 1.33492 0.430697 2.37224 1.9683 1.33475 0.435558 2.37231
1152 5.13457 3.74334 10.1925 1.31248 27.2851 2.33446 2.0132 1.35594 0.425752 2.35722 2.00411 1.35445 0.430209 2.35728 1.99502 1.35325 0.434665 2.35737 -0.439121 2.3575 1.98592 1.35232 1.97683 1.35167 0.443577 2.35766 1.96774 1.3513 0.448033 2.35785 1.95865 1.35121 0.45249 2.35808 1.94859 1.35143 0.457421 2.35837
1153 2.13659 2.1722 10.2106 1.30013 27.0094 2.1633 2.06861 1.34706 0.280636 2.17964 2.0564 1.34502 0.285426 2.18007 2.04419 1.34327 0.290215 2.18052 -0.295004 2.181 2.03197 1.34183 2.01976 1.34068 0.299793 2.18152 2.00755 1.33984 0.304583 2.18205 1.99534 1.33931 0.309372 2.18262 1.98182 1.33907 0.314672 2.18328
1154 5.26378 3.79473 10.1608 1.31622 27.2791 2.34602 2.04382 1.36472 0.457102 2.36886 2.03405 1.36337 0.461496 2.36877 2.02428 1.36231 0.465889 2.36871 -0.470282 2.36868 2.01451 1.36152 2.00475 1.36101 0.474676 2.36868 1.99498 1.36078 0.479069 2.36872 1.98521 1.36084 0.483462 2.36878 1.9744 1.36122 0.488324 2.36889
1155 5.15508 3.72779 10.1832 1.28976 27.3038 2.34509 2.0199 1.34532 0.399696 2.36711 2.01086 1.3438 0.404072 2.36715 2.00182 1.34256 0.408449 2.36723 -0.412825 2.36733 1.99277 1.34159 1.98373 1.3409 0.417201 2.36746 1.97469 1.34048 0.421577 2.36763 1.96565 1.34034 0.425953 2.36783 1.95565 1.3405 0.430796 2.36809
1156 5.21072 3.77585 10.1765 1.29711 27.3105 2.3415 2.00502 1.34801 0.436864 2.36243 1.99555 1.34662 0.441252 2.36243 1.98607 1.3455 0.445641 2.36247 -0.45003 2.36254 1.97659 1.34467 1.96711 1.34412 0.454419 2.36265 1.95764 1.34386 0.458808 2.36279 1.94816 1.34387 0.463197 2.36296 1.93767 1.34422 0.468054 2.36318
1157 5.23147 3.77641 10.1774 1.31611 27.28 2.35177 2.00543 1.35993 0.424641 2.37162 1.99583 1.35837 0.429067 2.37157 1.98623 1.35708 0.433494 2.37155 -0.43792 2.37157 1.97663 1.35607 1.96703 1.35533 0.442347 2.37161 1.95743 1.35488 0.446773 2.37169 1.94783 1.35469 0.4512 2.3718 1.9372 1.35482 0.456099 2.37195
1158 5.21028 3.754 10.1828 1.28625 27.2744 2.33446 1.99939 1.32976 0.439851 2.35308 1.98987 1.32808 0.444246 2.35307 1.98035 1.32667 0.448642 2.35308 -0.453037 2.35313 1.97083 1.32554 1.9613 1.32468 0.457432 2.35321 1.95178 1.32411 0.461828 2.35332 1.94226 1.32381 0.466223 2.35347 1.93172 1.32381 0.471087 2.35367
1161 5.28007 3.76104 10.1544 1.29679 27.2693 2.33994 2.0303 1.34228 0.349968 2.3649 2.02067 1.34066 0.354348 2.36486 2.01105 1.33933 0.358727 2.36485 -0.363107 2.36488 2.00142 1.33827 1.99179 1.33749 0.367486 2.36493 1.98217 1.337 0.371866 2.36503 1.97254 1.33678 0.376245 2.36515 1.96189 1.33687 0.381092 2.36533
1162 2.15139 2.22327 10.1933 1.27271 26.9647 2.17029 2.06609 1.33717 0.278026 2.18912 2.05375 1.33497 0.282843 2.18956 2.04141 1.33307 0.28766 2.19003 -0.292477 2.19054 2.02908 1.33149 2.01674 1.33021 0.297294 2.19107 2.0044 1.32925 0.302111 2.19163 1.99207 1.32859 0.306929 2.19222 1.97842 1.32824 0.312259 2.19291
1163 5.30369 3.77014 10.1545 1.30517 27.2903 2.34227 2.02648 1.35672 0.406865 2.36582 2.0167 1.35549 0.411274 2.36578 2.00692 1.35453 0.415683 2.36578 -0.420091 2.36581 1.99714 1.35385 1.98736 1.35345 0.4245 2.36587 1.97758 1.35333 0.428909 2.36597 1.9678 1.35348 0.433317 2.3661 1.95697 1.35397 0.438196 2.36628
1164 5.26259 3.75915 10.1479 1.28879 27.2952 2.34027 2.03338 1.34168 0.434732 2.36 2.02395 1.34027 0.439189 2.35984 2.01452 1.33913 0.443645 2.35971 -0.448101 2.35961 2.00508 1.33828 1.99565 1.3377 0.452558 2.35955 1.98622 1.33741 0.457014 2.35952 1.97678 1.33739 0.461471 2.35952 1.96634 1.3377 0.466402 2.35955
1165 5.2988 3.79767 10.1477 1.3042 27.301 2.34245 2.03579 1.35213 0.356474 2.36897 2.02633 1.35046 0.360811 2.36903 2.01686 1.34907 0.365149 2.36914 -0.369487 2.36927 2.00739 1.34796 1.99792 1.34713 0.373824 2.36944 1.98845 1.34658 0.378162 2.36964 1.97898 1.34631 0.3825 2.36988 1.9685 1.34634 0.3873 2.37018
1166 5.31733 3.78035 10.1431 1.27872 27.312 2.34778 2.03865 1.3185 0.388825 2.36609 2.0293 1.31677 0.393299 2.36603 2.01995 1.31531 0.397772 2.36601 -0.402246 2.36603 2.01061 1.31413 2.00126 1.31323 0.406719 2.36607 1.99192 1.31261 0.411193 2.36614 1.98257 1.31226 0.415666 2.36625 1.97223 1.3122 0.420617 2.36641
1167 5.35152 3.7694 10.1251 1.30704 27.2846 2.34699 2.05991 1.35348 0.377744 2.37244 2.0502 1.35214 0.382239 2.37261 2.04049 1.35107 0.386734 2.37281 -0.391228 2.37305 2.03077 1.35028 2.02106 1.34977 0.395723 2.37332 2.01135 1.34954 0.400218 2.37362 2.00163 1.34958 0.404713 2.37396 1.99088 1.34995 0.409688 2.37438
1168 5.32273 3.77746 10.1558 1.29303 27.3023 2.33272 2.00861 1.33974 0.327193 2.35479 1.99904 1.33793 0.33168 2.35478 1.98947 1.3364 0.336168 2.3548 -0.340655 2.35485 1.97991 1.33514 1.97034 1.33415 0.345142 2.35494 1.96077 1.33344 0.34963 2.35505 1.95121 1.33301 0.354117 2.3552 1.94062 1.33286 0.359083 2.3554
1169 9.88579 5.16929 9.90436 0.893664 27.2167 1.33491 1.99129 0.780646 0.345763 1.66675 1.9863 0.772064 0.346361 1.66005 1.9813 0.764156 0.346959 1.65366 -0.347557 1.64758 1.9763 0.756945 1.97131 0.750449 0.348155 1.6418 1.96631 0.744689 0.348753 1.63634 1.96131 0.73968 0.34935 1.6312 1.95578 0.735033 0.350012 1.62588
1170 5.25536 3.77688 10.157 1.29897 27.3443 2.3271 2.00703 1.34499 0.40813 2.34631 1.99769 1.34323 0.412681 2.34625 1.98835 1.34174 0.417232 2.34621 -0.421783 2.34621 1.97901 1.34052 1.96967 1.33958 0.426334 2.34624 1.96034 1.33891 0.430886 2.3463 1.951 1.33851 0.435437 2.34639 1.94066 1.33839 0.440474 2.34652
1171 5.28192 3.76955 10.1565 1.29173 27.3772 2.33559 2.00759 1.33976 0.361466 2.35235 1.99826 1.33829 0.366029 2.35228 1.98893 1.3371 0.370592 2.35224 -0.375155 2.35223 1.9796 1.33618 1.97027 1.33555 0.379718 2.35225 1.96094 1.3352 0.384281 2.3523 1.95161 1.33512 0.388843 2.35239 1.94128 1.33537 0.393893 2.35252
1172 5.39614 3.83686 10.1329 1.30075 27.3244 2.33515 2.03301 1.35032 0.423751 2.35937 2.02299 1.34875 0.42831 2.35933 2.01297 1.34745 0.432868 2.35933 -0.437427 2.35936 2.00295 1.34643 1.99293 1.34569 0.441985 2.35942 1.9829 1.34523 0.446544 2.35951 1.97288 1.34505 0.451103 2.35963 1.96179 1.34517 0.456148 2.3598
1173 5.39138 3.82839 10.1106 1.2948 27.3169 2.33947 2.05545 1.33944 0.435536 2.36272 2.04552 1.33766 0.44015 2.36279 2.03559 1.33616 0.444764 2.3629 -0.449379 2.36303 2.02567 1.33494 2.01574 1.33399 0.453993 2.3632 2.00582 1.33332 0.458608 2.36341 1.99589 1.33293 0.463222 2.36364 1.9849 1.33283 0.468329 2.36394
1174 5.42737 3.83775 10.133 1.28732 27.3283 2.33921 2.03503 1.33184 0.366479 2.3615 2.02479 1.33044 0.371046 2.36152 2.01455 1.32934 0.375614 2.36157 -0.380181 2.36165 2.00431 1.32851 1.99408 1.32798 0.384748 2.36176 1.98384 1.32773 0.389315 2.36191 1.9736 1.32777 0.393883 2.36209 1.96227 1.32815 0.398937 2.36232
1175 5.36752 3.81398 10.1289 1.29047 27.3405 2.3312 2.03559 1.3446 0.400972 2.35207 2.0259 1.34303 0.405576 2.35198 2.0162 1.34174 0.41018 2.35192 -0.414784 2.35189 2.0065 1.34073 1.9968 1.33999 0.419389 2.3519 1.98711 1.33954 0.423993 2.35193 1.97741 1.33936 0.428597 2.352 1.96668 1.33948 0.433693 2.35212
1176 5.37438 3.8134 10.1344 1.28628 27.3548 2.32768 2.03473 1.33671 0.333981 2.34804 2.02522 1.33511 0.338523 2.34799 2.01572 1.33378 0.343065 2.34797 -0.347608 2.34798 2.00621 1.33274 1.99671 1.33197 0.35215 2.34802 1.9872 1.33148 0.356693 2.3481 1.9777 1.33128 0.361235 2.34821 1.96718 1.33138 0.366262 2.34837
1177 5.40739 3.80824 10.121 1.30231 27.3544 2.34151 2.04507 1.35217 0.448351 2.36046 2.03535 1.35067 0.452921 2.36036 2.02562 1.34945 0.457491 2.3603 -0.462061 2.36028 2.01589 1.3485 2.00617 1.34783 0.466631 2.36028 1.99644 1.34744 0.471201 2.36031 1.98671 1.34733 0.47577 2.36037 1.97595 1.34753 0.480828 2.36048
1178 5.37452 3.80499 10.1467 1.29689 27.3441 2.33665 1.99979 1.3435 0.472204 2.35839 1.99008 1.34187 0.476792 2.35828 1.98037 1.34051 0.48138 2.35821 -0.485968 2.35817 1.97065 1.33943 1.96094 1.33863 0.490556 2.35816 1.95122 1.3381 0.495144 2.35818 1.94151 1.33785 0.499732 2.35823 1.93076 1.3379 0.504809 2.35833
1179 5.41248 3.83247 10.1082 1.28079 27.3306 2.33905 2.03668 1.33778 0.373316 2.35998 2.02712 1.33627 0.377967 2.35993 2.01757 1.33503 0.382618 2.35991 -0.387269 2.35992 2.00801 1.33407 1.99845 1.3334 0.39192 2.35997 1.98889 1.333 0.396571 2.36005 1.97933 1.33288 0.401222 2.36016 1.96876 1.33308 0.406369 2.36032
1180 5.29482 3.77359 10.1578 1.29508 27.3671 2.35367 2.08443 1.34372 0.426188 2.37869 2.07526 1.34227 0.430759 2.37881 2.0661 1.3411 0.435329 2.37897 -0.4399 2.37917 2.05694 1.3402 2.04777 1.33959 0.44447 2.3794 2.03861 1.33927 0.449041 2.37967 2.02944 1.33922 0.453612 2.37997 2.0193 1.3395 0.45867 2.38035
1181 4.9939 3.66457 10.1246 1.28313 27.2179 2.27538 2.01692 1.33609 0.406331 2.29685 2.00657 1.33452 0.411168 2.29713 1.99621 1.33325 0.416004 2.29743 -0.420841 2.29777 1.98586 1.33227 1.9755 1.33159 0.425677 2.29814 1.96515 1.33121 0.430514 2.29854 1.95479 1.33113 0.43535 2.29898 1.94334 1.33138 0.440702 2.2995
1182 5.44802 3.79859 10.1216 1.30711 27.3294 2.3356 2.02605 1.3547 0.429421 2.36012 2.01638 1.35333 0.434107 2.36013 2.00671 1.35223 0.438792 2.36017 -0.443477 2.36025 1.99703 1.35142 1.98736 1.35088 0.448163 2.36036 1.97768 1.35063 0.452848 2.3605 1.96801 1.35065 0.457533 2.36067 1.9573 1.351 0.462718 2.36091
1183 5.55244 3.85712 10.1095 1.29478 27.332 2.3275 2.04067 1.33669 0.45011 2.34671 2.03039 1.3352 0.454778 2.34659 2.02011 1.334 0.459447 2.3465 -0.464115 2.34643 2.00983 1.33307 1.99956 1.33243 0.468784 2.3464 1.98928 1.33206 0.473452 2.3464 1.979 1.33198 0.478121 2.34643 1.96763 1.33223 0.483287 2.34649
1184 5.47747 3.84221 10.129 1.32053 27.3342 2.33581 2.01691 1.36176 0.371048 2.35471 2.00706 1.36029 0.375734 2.3546 1.9972 1.35909 0.38042 2.35453 -0.385107 2.35449 1.98735 1.35817 1.97749 1.35752 0.389793 2.35448 1.96764 1.35715 0.39448 2.3545 1.95778 1.35706 0.399166 2.35456 1.94687 1.35728 0.404352 2.35466
1185 5.47172 3.82383 10.1277 1.29637 27.3458 2.33501 2.01811 1.34438 0.409137 2.35566 2.00829 1.34293 0.413756 2.35559 1.99848 1.34175 0.418375 2.35555 -0.422994 2.35554 1.98866 1.34086 1.97885 1.34025 0.427613 2.35556 1.96904 1.33993 0.432232 2.35561 1.95922 1.33989 0.436851 2.3557 1.94836 1.34017 0.441962 2.35583
1186 5.39297 3.80474 10.1269 1.29191 27.3522 2.32739 2.0198 1.33795 0.447245 2.34585 2.01087 1.33612 0.451924 2.34573 2.00194 1.33457 0.456604 2.34565 -0.461283 2.34559 1.99301 1.33329 1.98408 1.33228 0.465962 2.34557 1.97515 1.33154 0.470642 2.34557 1.96623 1.33108 0.475321 2.34561 1.95634 1.33089 0.4805 2.34568
1187 5.51761 3.83907 10.1341 1.30952 27.3542 2.33519 2.0911 1.35098 0.377207 2.35496 2.08121 1.34928 0.381844 2.35491 2.07132 1.34786 0.38648 2.3549 -0.391117 2.35492 2.06143 1.34671 2.05154 1.34584 0.395753 2.35497 2.04165 1.34524 0.40039 2.35505 2.03176 1.34492 0.405026 2.35517 2.02081 1.34489 0.410158 2.35534
1188 5.45809 3.82902 10.1426 1.30173 27.3526 2.32754 2.08259 1.35813 0.392546 2.34852 2.07319 1.35658 0.39731 2.34856 2.06378 1.3553 0.402074 2.34862 -0.406838 2.34873 2.05438 1.3543 2.04497 1.35357 0.411602 2.34886 2.03556 1.35312 0.416366 2.34903 2.02616 1.35295 0.421129 2.34924 2.01575 1.35308 0.426402 2.3495
1189 5.58691 3.8695 10.1224 1.30405 27.3563 2.32742 2.00652 1.34197 0.419534 2.34718 1.99648 1.34009 0.424276 2.34704 1.98644 1.33849 0.429017 2.34694 -0.433758 2.34686 1.9764 1.33717 1.96636 1.33612 0.4385 2.34682 1.95631 1.33535 0.443241 2.34681 1.94627 1.33486 0.447983 2.34682 1.93516 1.33464 0.45323 2.34688
1190 5.62369 3.87018 10.1167 1.28435 27.3227 2.34768 2.01615 1.33538 0.405564 2.36883 2.00612 1.33385 0.410331 2.36871 1.99608 1.33261 0.415098 2.36863 -0.419865 2.36858 1.98605 1.33164 1.97602 1.33096 0.424632 2.36856 1.96599 1.33056 0.429399 2.36858 1.95595 1.33044 0.434166 2.36863 1.94485 1.33063 0.439441 2.36872
1191 5.55449 3.83974 10.1368 1.27762 27.3354 2.3287 2.09504 1.32378 0.436372 2.35517 2.08536 1.32197 0.441157 2.35518 2.07568 1.32044 0.445941 2.35522 -0.450726 2.35529 2.06601 1.31918 2.05633 1.31821 0.45551 2.35539 2.04666 1.31751 0.460295 2.35553 2.03698 1.3171 0.465079 2.35569 2.02627 1.31696 0.470374 2.35592
1192 5.70002 3.93011 10.0936 1.29627 27.3114 2.32759 2.037 1.34724 0.425554 2.3514 2.02694 1.34585 0.430287 2.35141 2.01689 1.34475 0.43502 2.35146 -0.439752 2.35153 2.00683 1.34393 1.99678 1.34341 0.444485 2.35164 1.98672 1.34317 0.449217 2.35178 1.97667 1.34322 0.45395 2.35196 1.96554 1.34361 0.459187 2.35219
1193 5.41264 3.96142 10.1265 1.26042 27.3222 2.31237 2.01014 1.29718 0.35743 2.34028 2.0007 1.29501 0.361382 2.3401 1.99126 1.29312 0.365335 2.33996 -0.369287 2.33985 1.98183 1.2915 1.97239 1.29017 0.373239 2.33979 1.96295 1.28913 0.377191 2.33975 1.95351 1.28836 0.381143 2.33976 1.94306 1.28785 0.385517 2.33981
1194 5.63752 3.8762 10.0917 1.28179 27.3269 2.32503 2.03526 1.33651 0.383863 2.34612 2.02548 1.33503 0.388649 2.34599 2.01569 1.33383 0.393436 2.34589 -0.398222 2.34582 2.0059 1.33291 1.99611 1.33227 0.403008 2.34578 1.98632 1.33192 0.407794 2.34576 1.97654 1.33185 0.41258 2.34578 1.9657 1.3321 0.417877 2.34584
